,x,y,frame,label,Rough_label,Final_label
0,-21458.9200895228,-4521.279759452125,60.0,0,41,114.0
1,-22831.068761536477,-4689.867277579106,60.0,0,41,114.0
2,-21869.91960679967,-4236.165288260645,61.0,0,41,114.0
3,-22992.29062184896,-4721.419188887831,61.0,0,41,114.0
4,-21308.94550661516,-4488.062141047382,62.0,0,41,114.0
5,-23305.682785711444,-3999.115173222154,62.0,0,41,114.0
6,-21845.19174078566,-5193.639239449081,62.0,0,41,114.0
7,-22665.766334337,-4725.608014699043,62.0,0,41,114.0
8,-20804.62518274657,-4129.952523585811,63.0,0,41,114.0
9,-22824.29914564516,-3936.51756067759,63.0,0,41,114.0
10,-22126.298903882613,-4156.473343544241,63.0,0,41,114.0
11,-23756.3657932819,-5092.623532419562,63.0,0,41,114.0
12,-21914.74957379172,-5123.535135646154,63.0,0,41,114.0
13,-23360.197493176234,-3816.415037719708,63.0,0,41,114.0
14,-22489.61638964348,-5634.738856122862,63.0,0,41,114.0
15,-22804.5745481456,-4332.123239074012,63.0,0,41,114.0
16,-20845.74615614661,-4911.808514548359,64.0,0,41,114.0
17,-23493.034383210885,-4003.258965001992,64.0,0,41,114.0
18,-21410.724066768667,-4506.336779291035,64.0,0,41,114.0
19,-22799.413517156758,-4381.160992112497,64.0,0,41,114.0
20,-21643.753143701662,-3314.4533785699377,64.0,0,41,114.0
21,-22887.542984281605,-3919.884094910404,64.0,0,41,114.0
22,-22128.65430304742,-5544.357588556237,64.0,0,41,114.0
23,-23418.960729927545,-5184.61354041652,64.0,0,41,114.0
24,-21093.97405856117,-4431.868938698703,65.0,0,41,114.0
25,-22844.87150141701,-2851.2661539182354,65.0,0,-1,-1.0
26,-21219.87889059236,-3422.719397306123,65.0,0,41,114.0
27,-22370.87362771605,-4150.574630463635,65.0,0,41,114.0
28,-21468.80869364269,-4699.646517387828,65.0,0,41,114.0
29,-23176.53804471486,-4309.532024894483,65.0,0,41,114.0
30,-21395.233353875763,-5380.323449142905,65.0,0,41,114.0
31,-23222.78772620805,-3176.124507821861,65.0,0,41,114.0
32,-22973.86377728932,-6006.9112468084295,65.0,0,41,114.0
33,-23511.81804919509,-3774.985240228527,65.0,0,41,114.0
34,-21063.94546880481,-4746.18520280715,65.0,0,41,114.0
35,-21710.60819633815,-4317.114625246746,66.0,0,41,114.0
36,-22155.48443672154,-4503.538418653503,66.0,0,41,114.0
37,-21591.713755149303,-3012.384596651022,66.0,0,41,114.0
38,-22544.622600983803,-5117.590176274401,66.0,0,41,114.0
39,-22105.878787854752,-6144.616620751956,66.0,0,41,114.0
40,-23379.22180338513,-3912.533035066815,66.0,0,41,114.0
41,-20711.34663639554,-4429.155450567458,66.0,0,41,114.0
42,-21910.17969225441,-4457.470589730608,67.0,0,41,114.0
43,-23773.46375642925,-4910.313115670892,67.0,0,41,114.0
44,-21297.887886198027,-4941.580209825444,67.0,0,41,114.0
45,-23191.94863552755,-3499.7631102297946,67.0,0,41,114.0
46,-21494.73954311116,-4438.966054570595,67.0,0,41,114.0
47,-22274.7382431569,-3737.457486922839,67.0,0,41,114.0
48,-20302.35017281625,-4983.559810162204,67.0,0,41,114.0
49,-23353.269187298207,-4478.88354192272,67.0,0,41,114.0
50,-20220.5720705354,-5641.581247650067,67.0,0,41,114.0
51,-23366.796541749733,-3068.363395742976,67.0,0,41,114.0
52,-23408.28522300208,-6618.535116986301,67.0,0,41,114.0
53,-23219.8494910416,-3972.393931632088,67.0,0,41,114.0
54,-20724.044019088866,-4417.188997216972,68.0,0,41,114.0
55,-21306.89506406742,-5744.894165548782,68.0,0,41,114.0
56,-22843.89173564804,-3394.1237700691518,68.0,0,41,114.0
57,-22713.460613357216,-6095.118101011056,68.0,0,41,114.0
58,-23757.34076241237,-4008.033241647544,68.0,0,41,114.0
59,-21314.143025289803,-3416.7258976559297,68.0,0,41,114.0
