,x,y,frame,label,Rough_label,Final_label
0,39772.3945249981,27648.63395262118,261.0,0,4,5.0
1,39764.24651044225,28105.68717885632,261.0,0,4,5.0
2,39470.177847851926,28147.292983992706,262.0,0,4,5.0
3,39570.373091801215,28644.43776669834,263.0,0,4,5.0
4,39671.83579784037,28147.390046850636,263.0,0,4,5.0
5,39616.48388611123,27954.07222509585,264.0,0,4,5.0
6,39943.60124529986,28643.53409441371,264.0,0,4,5.0
7,39098.17016997905,28516.268956615742,264.0,0,4,5.0
8,39539.187164758696,27232.57904196726,265.0,0,4,5.0
9,39287.949201327545,28611.42850044583,265.0,0,4,5.0
10,39939.42058086566,29137.93236184018,265.0,0,4,5.0
11,39304.30362072609,27610.955950488944,265.0,0,4,5.0
12,39132.155889767695,28868.53771083901,265.0,0,4,5.0
13,39331.06349919389,28652.04813105859,265.0,0,4,5.0
14,38948.164859770375,28630.524647445574,265.0,0,4,5.0
15,39917.26302213962,28365.045345433435,265.0,0,4,5.0
16,38851.83185758595,27973.42782628485,265.0,0,4,5.0
17,38904.62924188107,28714.00349710614,266.0,0,4,5.0
18,39067.1634940844,28130.192006646987,266.0,0,4,5.0
19,38865.88747367141,29394.405952402907,266.0,0,4,5.0
20,39606.09268466694,29539.360977422966,266.0,0,4,5.0
21,37956.26571586083,28966.75622643745,267.0,0,4,5.0
22,38700.011025878914,29293.491005832067,268.0,0,4,5.0
23,38885.55476518787,29109.97219263105,268.0,0,4,5.0
24,39583.73397818947,28278.412930372528,268.0,0,4,5.0
25,39325.81338069453,27525.67396313265,268.0,0,4,5.0
26,39503.006895897495,29043.728998959632,268.0,0,4,5.0
27,39665.88430788263,28334.51136333737,269.0,0,4,5.0
28,39576.10339451472,29032.55086372049,269.0,0,4,5.0
29,39865.69956823049,28920.425792647147,269.0,0,4,5.0
30,38798.56427650008,27455.05286332576,269.0,0,4,5.0
31,38453.19571187618,28629.089980727334,269.0,0,4,5.0
32,39625.21091463047,29035.426865959485,269.0,0,4,5.0
33,39899.973663381104,27509.44546249913,269.0,0,4,5.0
34,39773.703846332144,30245.10926705712,269.0,0,4,5.0
35,39951.41804534434,28313.702636269467,269.0,0,4,5.0
36,39994.83957452748,29191.99439781276,269.0,0,4,5.0
37,38505.37927927117,29840.55390891009,270.0,0,4,5.0
38,38800.2994661488,29621.4475691388,270.0,0,4,5.0
39,38690.3216502999,27873.149163834176,270.0,0,4,5.0
40,39372.05250995959,27129.495055634405,270.0,0,4,5.0
41,37946.98947802619,28222.864528235397,271.0,0,4,5.0
42,39685.1347957746,29174.04786211873,271.0,0,4,5.0
43,39567.78599859982,28653.116895465315,271.0,0,4,5.0
44,38442.79100023503,27661.830506552466,271.0,0,4,5.0
45,38793.49516532503,28687.33229773016,271.0,0,4,5.0
46,39397.01900318038,29740.213266647334,272.0,0,4,5.0
47,39945.632298615135,30002.80315282121,272.0,0,4,5.0
48,39926.101483769766,28290.154966969814,272.0,0,4,5.0
49,39554.50808373905,29180.636048444157,272.0,0,4,5.0
50,39706.94922944395,26634.587283693345,273.0,0,4,5.0
51,39479.221748703225,28319.85215023508,273.0,0,4,5.0
52,39088.28484720581,29805.76146180926,273.0,0,4,5.0
53,39736.67751648117,28162.636653709123,273.0,0,4,5.0
54,38728.05903845682,26465.742044553437,273.0,0,4,5.0
55,37895.036473041306,27737.179810834423,273.0,0,4,5.0
56,39239.31157576096,29266.1573333913,273.0,0,4,5.0
57,39424.66903258962,29029.940872783045,273.0,0,4,5.0
58,39492.78706935621,29269.76520180805,274.0,0,4,5.0
59,38676.57039327673,27674.03297980996,274.0,0,4,5.0
60,38350.84905292217,28930.509493700163,274.0,0,4,5.0
61,39810.77619322847,30713.85937656085,274.0,0,4,5.0
62,39053.66195073032,29155.47208353126,275.0,0,4,5.0
63,39812.7023097677,30204.39416282283,275.0,0,4,5.0
64,39401.11438436974,28367.38434540027,275.0,0,4,5.0
65,39247.27218412909,29690.462156938767,275.0,0,4,5.0
66,39747.81929361876,27449.6179754608,275.0,0,4,5.0
67,39000.88474599359,29748.824536259912,276.0,0,4,5.0
68,39435.28794791976,28079.798656851533,276.0,0,4,5.0
69,39151.030840742,29422.199957419714,276.0,0,4,5.0
70,38992.389626191325,26559.494406705893,276.0,0,4,5.0
71,38444.47783584214,28340.433391847197,277.0,0,4,5.0
72,38898.526761140674,29152.971297257973,277.0,0,4,5.0
73,39567.6564577738,27253.034538083004,278.0,0,4,5.0
74,39218.782315985496,27946.318748430374,279.0,0,4,5.0
75,38532.28820256952,27859.27579661016,279.0,0,4,5.0
76,39246.537730825046,30830.720506887534,279.0,0,4,5.0
77,38540.473886318425,29432.387091495653,279.0,0,4,5.0
78,39415.92474009898,30432.072718956588,279.0,0,4,5.0
79,39292.65400893358,28795.626647814024,279.0,0,4,5.0
80,38762.4592570825,29955.98483688769,279.0,0,4,5.0
81,39864.81077731677,28873.99373851708,279.0,0,4,5.0
